osmid,y,x,street_cou,highway,ref
1548088424,41.1682746,-8.5725026,3,,
1548088434,41.168291,-8.5721082,3,,
1548088446,41.1682937,-8.5720416,3,,
1548088451,41.1682886,-8.5784846,3,,
1548088459,41.1682985,-8.5715299,3,,
1548088677,41.1684374,-8.5790041,3,,
1548088810,41.1686723,-8.5736678,3,,
1548165654,41.1432109,-8.609133,3,,
1548165659,41.1428425,-8.6093482,3,,
1548165901,41.1427989,-8.6004758,3,,
1548165946,41.1417012,-8.5962549,4,,
1548515355,41.1674587,-8.596628,3,,
1548540063,41.1665164,-8.6033884,3,,
1548554599,41.1759212,-8.6059768,3,,
1548554601,41.1761033,-8.6072412,1,,
1548554610,41.1769973,-8.6080154,3,,
1551011748,41.1347985,-8.5695735,3,,
1551011749,41.1348122,-8.5695137,1,,
1551011916,41.1356474,-8.5701107,3,,
1551013205,41.1378321,-8.569864,3,,
1551013214,41.137845,-8.570545,1,,
1551014193,41.1393823,-8.5715148,3,,
1554874570,41.1441677,-8.6074486,3,traffic_signals,
1554886175,41.1471843,-8.6178874,3,,
1556432407,41.1472707,-8.5875243,3,,
1561603365,41.171814,-8.6339857,3,,
1561603366,41.1722321,-8.6339353,1,,
1561603368,41.1723127,-8.6356055,3,,
1561603369,41.1724107,-8.6349333,1,,
1561603371,41.1727211,-8.6334024,3,,
1561603375,41.1731014,-8.6347446,1,,
1561603386,41.1732899,-8.6380807,4,crossing,
1561603407,41.1735276,-8.6367283,4,,
1561603412,41.17359,-8.6367626,4,,
1561603415,41.1736672,-8.6360112,3,,
1561603427,41.1736904,-8.6338963,3,,
1561603431,41.173715,-8.6361626,3,,
1561603467,41.1743283,-8.6340863,3,,
1561603470,41.174393,-8.6341291,3,,
1561603529,41.1754608,-8.6332423,3,,
1561603539,41.1755664,-8.6348428,4,,
1561603545,41.1756143,-8.6305834,3,,
1561603553,41.1756397,-8.6332854,3,,
1561603567,41.1758151,-8.6278228,3,,
1561603602,41.1766821,-8.6312265,3,,
1561603605,41.1767317,-8.6308375,3,,
1561603610,41.1768481,-8.630974,3,,
1561603613,41.1768119,-8.6283799,3,,
1561603618,41.1769151,-8.6315715,3,,
1561603670,41.1772899,-8.6317863,3,,
1561603680,41.1773765,-8.6347721,3,,
1561603683,41.1772863,-8.6337362,3,,
1561603728,41.1775545,-8.6317272,3,,
1561603729,41.1776299,-8.6297533,3,,
1561603759,41.1780565,-8.6316205,3,,
1561603783,41.1781932,-8.6336465,4,,
1561603786,41.1782877,-8.6346218,4,,
1561603840,41.1789118,-8.6369361,1,,
1561603865,41.1789108,-8.6375149,3,,
1561603871,41.1789697,-8.6327301,3,,
1561603879,41.1789797,-8.6339738,3,,
1561603884,41.1790528,-8.6344907,3,,
1561603893,41.1794998,-8.6342621,3,,
1561603896,41.1795296,-8.6378158,1,,
1561603920,41.1796014,-8.6372135,3,,
1561603923,41.1796066,-8.6383249,1,,
1561603929,41.1796247,-8.6335873,3,,
1561603932,41.1797209,-8.6377326,4,,
1561603935,41.1798501,-8.6382172,3,,
1561603937,41.1799409,-8.6418842,1,,
1561603939,41.1801617,-8.6344844,3,,
1561603940,41.1800504,-8.6370169,3,,
1561603948,41.180154,-8.6369755,3,,
1561603951,41.1801806,-8.6375287,3,,
1561603953,41.1802238,-8.6376983,3,,
1561603954,41.1803094,-8.638004,3,,
1561603956,41.1804118,-8.6374451,3,,
1561603960,41.180483,-8.6375749,3,,
1561603962,41.180631,-8.6378539,3,,
1561603978,41.18071,-8.636486,3,,
1561603980,41.1808839,-8.636315,3,,
1561603983,41.1809542,-8.636922,3,,
1561603986,41.1810014,-8.6360044,3,,
1561604006,41.1810937,-8.6358021,3,,
1561604028,41.1811906,-8.6373346,3,,
1561604030,41.1812069,-8.6363863,3,,
1561604034,41.1813491,-8.6376134,1,,
1561604053,41.1813222,-8.6361936,3,,
1561604066,41.1820441,-8.6385355,3,,
1561604072,41.1821068,-8.638377,3,,
1561604074,41.1821537,-8.6385046,3,,
1561604076,41.1821157,-8.6380308,3,,
1561604104,41.1821412,-8.6376799,3,,
1561604109,41.1823914,-8.6385314,3,,
1561604110,41.1824621,-8.63827,3,,
1561621045,41.17948,-8.6287784,3,,
1561621066,41.1796432,-8.6288109,3,,
1561621080,41.1804513,-8.6220852,4,,
1561621100,41.1812242,-8.6279203,1,,
1561621103,41.1813319,-8.6228381,1,,
1561621115,41.1819237,-8.6270813,3,,
1561621135,41.1828274,-8.6260853,3,,
1561621138,41.1828679,-8.6229833,2,,
1561621147,41.1830224,-8.6261205,3,,
1561621164,41.1836093,-8.6232473,3,,
1561621171,41.1838114,-8.6262437,3,,
1561621199,41.1842914,-8.6234997,3,motorway_junction,
1561621208,41.1851986,-8.6241152,3,,
1561621231,41.1856672,-8.6245597,3,,
1561621239,41.1859744,-8.6250882,2,,
1561621250,41.1866178,-8.6262292,3,,
1571918777,41.1739349,-8.6828942,3,,
1571918780,41.1735703,-8.6828488,3,crossing,
1571918781,41.1747468,-8.6808995,4,,
1571918782,41.1731265,-8.6825815,3,,
1586188044,41.1922203,-8.7063105,3,,
1586188063,41.1923678,-8.7060782,3,,
1586188071,41.1930559,-8.7020671,3,,
1593416824,41.1442428,-8.588495,1,,
1594598177,41.1431219,-8.5866474,3,,
1594649021,41.1484698,-8.6340083,3,,
1594649028,41.148576,-8.6340126,1,,
1594649037,41.1493713,-8.6340611,3,,
1594780050,41.1468462,-8.5838767,3,,
1594780091,41.1509477,-8.5805885,3,,
1594780107,41.1509203,-8.5802371,1,,
1594780111,41.1630499,-8.5889957,3,,
1594780178,41.1622884,-8.5867441,3,,
1594780190,41.1629017,-8.5886124,3,,
1594780218,41.1624954,-8.5894096,1,,
1594780238,41.1624128,-8.5903548,3,,
1594780246,41.1506655,-8.5812933,3,,
1594780250,41.1500919,-8.5800911,1,,
1594780253,41.1506576,-8.5813621,3,,
1594804691,41.1432179,-8.6024973,3,traffic_signals,
1594804752,41.1443421,-8.5999559,3,,
1628753272,41.1770726,-8.6267311,3,,
1628753284,41.1788258,-8.626693,3,,
1628753285,41.1777632,-8.6245669,3,,
1628753289,41.1780834,-8.6289971,4,,
1628753296,41.1785966,-8.6274457,3,,
1628753298,41.1774422,-8.6268915,3,,
1628786726,41.1775221,-8.6193726,3,,
1628786734,41.1767101,-8.6206428,3,,
1628786750,41.176948,-8.621526,3,,
1628786770,41.1777353,-8.6198506,3,,
1640358371,41.2146377,-8.5829583,2,,
1640505466,41.2143727,-8.5951514,3,,
1640560627,41.2124472,-8.6123301,3,,
1640560636,41.2173749,-8.5995717,3,,
1640560652,41.2123267,-8.6121703,3,,
1640560668,41.2171604,-8.5994551,3,,
1640579573,41.2179832,-8.603568,4,,
1640579585,41.2180614,-8.6011325,4,,
1640579591,41.2173783,-8.5977396,3,,
1640579594,41.2180899,-8.6026247,4,,
1640579610,41.2159028,-8.6067239,4,,
1640579629,41.2137218,-8.6096884,3,,
1640579633,41.2151063,-8.607805,4,,
1640579673,41.2176645,-8.6043311,4,,
1640579680,41.2174558,-8.6046091,3,,
1640579690,41.2132356,-8.6103783,3,,
1640579708,41.2180243,-8.6016665,4,,
1640579714,41.2180922,-8.6016674,4,,
1640579718,41.2179966,-8.6011615,4,,
1640749383,41.2071229,-8.5736406,3,,
1640749399,41.2070732,-8.573366,3,,
1640749409,41.2069971,-8.5736609,3,,
1640749411,41.2069495,-8.5734329,3,,
1640871688,41.2071434,-8.5734268,3,,
1640891401,41.2092712,-8.5706089,1,turning_circle,
1640891407,41.2091509,-8.5707909,3,,
1640891410,41.210391,-8.5704944,3,,
1640891415,41.2105005,-8.5704383,3,,
1640891422,41.2106005,-8.5707641,3,,
1640891425,41.210373,-8.5707407,3,,
1640891429,41.2093513,-8.5709094,4,,
1640891438,41.2105048,-8.5708252,3,,
1640891442,41.2095743,-8.5709443,3,crossing,
1640930769,41.2090775,-8.5705649,3,,
1640930785,41.206915,-8.5708619,3,,
1642971056,41.2132009,-8.6102918,4,,
1642971058,41.2150547,-8.6077383,3,,
1642971070,41.2130778,-8.6100818,3,,
1642971078,41.2158592,-8.6066521,4,,
1643281328,41.2096957,-8.5759696,1,turning_circle,
1643281344,41.210808,-8.5762024,3,,
1643293073,41.1251375,-8.625502,3,,
1643293105,41.1253096,-8.6151121,3,,
1643293162,41.1254743,-8.6153325,3,,
1643293262,41.1259345,-8.6320284,3,,
1643293269,41.1259751,-8.6323495,3,,
1643293305,41.1260177,-8.6282198,3,,
1643293312,41.1260696,-8.6326413,3,,
1643293313,41.12607,-8.6323369,3,,
1643293333,41.1261032,-8.6337716,3,,
1643293342,41.126115,-8.6339634,3,,
1643293344,41.126137,-8.6337199,3,,
1643293345,41.1261371,-8.6319402,3,,
1643293354,41.1261575,-8.6320171,3,,
1643293384,41.1262046,-8.6332398,3,,
1643293426,41.1262958,-8.6339907,3,,
1643293433,41.1262574,-8.6319788,3,,
1643293435,41.1263175,-8.6337502,3,,
1643293512,41.1267183,-8.6355358,1,,
1643293553,41.127156,-8.6250779,2,,
1643293575,41.1272888,-8.625196,2,,
1643293659,41.1281789,-8.6268083,3,,
1643293763,41.216609,-8.5845973,3,,
1643293777,41.2166835,-8.5846959,3,,
1643293808,41.2165912,-8.5846981,3,,
1643293810,41.2166482,-8.5845887,3,,
1643293864,41.1286465,-8.6267369,3,,
1643293911,41.128826,-8.6267637,3,,
1643294860,41.1307552,-8.6284881,3,,
1643294966,41.1308085,-8.6286018,4,,
1643295268,41.1309711,-8.6284222,3,,
1643295835,41.1314136,-8.6180021,3,,
1643296004,41.13152,-8.617966,3,,
1643296388,41.1323421,-8.6138738,3,,
1643296453,41.1326821,-8.6135738,3,,
1643296478,41.132758,-8.6127139,3,,
1643296505,41.1327741,-8.6129195,3,,
1643296508,41.1327897,-8.6125183,3,,
1643296532,41.1328096,-8.6134109,3,,
1643296574,41.1329234,-8.6135627,3,,
1643296585,41.132991,-8.6128279,3,,
1643296595,41.1329937,-8.6125153,3,,
1643296603,41.1330098,-8.6126128,3,,
1644342703,41.2016543,-8.606006,3,,
1644516714,41.2125201,-8.5716076,1,turning_circle,
1644516770,41.2123464,-8.5721862,3,,
1644516830,41.2131683,-8.5717284,1,,
1644516834,41.2125097,-8.571987,3,,
1644516838,41.2131372,-8.5725863,3,,
1644516865,41.2134952,-8.5717391,1,,
1644516868,41.2128456,-8.571642,1,turning_circle,
1644516871,41.2128206,-8.5722669,3,,
1645433359,41.2172442,-8.6009938,3,,
1645433389,41.2171424,-8.6011273,3,,
1645458154,41.2034274,-8.5766167,3,,
1645458157,41.2026672,-8.5739417,3,,
1645458169,41.2031876,-8.5731876,3,,
1645458183,41.2029557,-8.5738959,3,,
1645458190,41.2025299,-8.5723225,3,,
1645458194,41.2040879,-8.5722392,3,,
1645458195,41.2042767,-8.5707984,3,,
1645458201,41.2032868,-8.5737977,4,,
1645458211,41.2038938,-8.5727569,3,,
1645458222,41.2052545,-8.5755664,3,,
1645458223,41.2051378,-8.5747855,4,,
1645462487,41.2016854,-8.5750374,3,,
1646061429,41.1700567,-8.6676158,3,,
1646061434,41.1696048,-8.6676481,3,,
1646061439,41.1694319,-8.6674488,4,,
1646061445,41.1710307,-8.6700957,3,,
1646061455,41.1704315,-8.6698112,3,,
1646061463,41.1703075,-8.6696215,3,,
1646061466,41.169751,-8.6676391,3,,
1646061468,41.1693127,-8.6676252,4,,
1646061470,41.1705231,-8.6695402,3,,
1646215033,41.171441,-8.6661016,3,,
1646215043,41.1741192,-8.6650939,3,,
1646215055,41.1720024,-8.6663926,3,,
1646215066,41.1735127,-8.6648469,3,,
1646225363,41.1724614,-8.6661752,3,,
1646225378,41.1755546,-8.667141,3,,
1646225381,41.1755208,-8.6668787,3,,
1646225395,41.1753468,-8.6669458,3,,
1646225413,41.1754086,-8.6671841,3,,
1646225419,41.1755868,-8.6670396,3,,
1646225428,41.1753728,-8.6671535,3,,
1646250352,41.1756061,-8.6675468,3,crossing,
1646250354,41.1752591,-8.6696682,1,,
1646250359,41.1751983,-8.6638906,3,,
1646250360,41.1762646,-8.6657642,3,,
1646250364,41.174415,-8.6645741,3,,
1647909984,41.194778,-8.582624,3,,
1647909990,41.1961117,-8.5798005,3,,
1647909999,41.1967848,-8.5811467,1,,
1647910001,41.1968078,-8.5800566,3,,
1647949082,41.1916945,-8.580516,3,,
1647949083,41.1915664,-8.5800793,3,,
1647949084,41.1919343,-8.580618,3,,
1647949105,41.1944217,-8.5808483,3,,
1647949108,41.1946654,-8.5788246,3,,
1647949110,41.1949013,-8.5774338,3,,
1647949112,41.1951104,-8.5793895,3,,
1647949114,41.1951283,-8.5740124,3,,
1647949128,41.1958617,-8.573537,3,,
1647949151,41.1962791,-8.5739857,3,,
1647949154,41.1964476,-8.5751085,3,,
1647949164,41.1965795,-8.57296,3,,
1650259040,41.1889516,-8.5824894,3,,
1650259058,41.1908541,-8.5862649,3,,
1650259063,41.1905436,-8.5837057,3,,
1650259079,41.1889187,-8.5824085,4,,
1650259102,41.1891373,-8.582329,3,,
1650259112,41.1932917,-8.5847552,3,,
1650259113,41.1935558,-8.5848075,3,,
1650259120,41.1931635,-8.5833526,3,,
1650259125,41.1890399,-8.5821481,3,,
1650259127,41.1888192,-8.5879507,3,,
1650259140,41.1938642,-8.5851256,1,,
1650259143,41.1853951,-8.5827959,3,,
1650259145,41.1906885,-8.5863113,3,,
1650259148,41.1885996,-8.5806483,3,,
1650259158,41.193389,-8.5844513,3,,
1650308056,41.2123791,-8.5730134,4,,
1650308058,41.2128071,-8.5735461,3,,
1650308060,41.2131104,-8.5731209,3,,
1650308063,41.2126838,-8.5725909,3,,
1650308065,41.212006,-8.5735389,1,turning_circle,
1650416962,41.2012425,-8.591367,3,,
1650416966,41.2016581,-8.5906072,1,turning_circle,
1650416968,41.2011722,-8.5908095,3,,
1650416973,41.2010961,-8.5908374,3,,
1650416988,41.2017379,-8.5913059,1,,
1650427286,41.1955025,-8.5810922,3,,
1650427288,41.2002757,-8.5831541,3,,
1650427289,41.199041,-8.5832282,1,,
1650427290,41.2002994,-8.5826596,1,,
1650812881,41.1890996,-8.5739649,3,,
1650812884,41.1891491,-8.5734373,3,,
1650812885,41.1891895,-8.5730329,3,,
1650812899,41.1893823,-8.5765522,3,,
1650812905,41.1894561,-8.5765774,3,,
1650812907,41.1894105,-8.5764051,3,,
1650812916,41.189496,-8.5764534,3,,
1650812925,41.1897707,-8.5702494,3,,
1650812927,41.1901383,-8.5793619,4,,
1650812945,41.1903998,-8.5756988,3,,
1651479403,41.1888104,-8.5776163,3,,
1651479410,41.1887041,-8.5775841,3,,
1651479413,41.1900271,-8.5764695,1,,
1651479417,41.1887882,-8.5774386,3,,
1651479419,41.190345,-8.5776765,3,,
1651599577,41.2113548,-8.5723248,1,turning_circle,
1651599584,41.2152899,-8.5727926,4,,
1651599596,41.2058196,-8.571117,3,,
1651648705,41.2053286,-8.5763687,1,,
1651648721,41.204429,-8.5775833,1,,
1651648724,41.2043577,-8.5769901,3,,
1652929043,41.1715819,-8.6357836,3,,
1652929049,41.1721842,-8.6354311,3,,
1652929051,41.1732005,-8.6372953,3,,
1652929054,41.1725935,-8.6374631,3,,
1654252785,41.1841217,-8.5771013,3,,
1654252791,41.1840543,-8.5767741,3,,
1654252800,41.1848056,-8.5790594,3,,
1654252808,41.1840194,-8.5771501,3,,
1654252812,41.1839303,-8.576819,3,,
1654252835,41.1838913,-8.5770246,3,,
1654252837,41.1838006,-8.5768237,3,,
1654252853,41.1838245,-8.5771877,3,,
1654252854,41.1841687,-8.5769693,3,,
1654252855,41.1848957,-8.5791677,3,,
1654252859,41.1848992,-8.5790593,3,,
1654252860,41.1848013,-8.5791545,3,,
1654252863,41.1838831,-8.5769512,3,,
1654252876,41.18426,-8.5770922,3,,
1654560210,41.187875,-8.5743411,3,,
1654560216,41.1860937,-8.5774997,3,,
1654560227,41.1852368,-8.5742439,3,,
1654560266,41.1877126,-8.5760947,3,,
1654560269,41.1862314,-8.5765963,3,,
1654560289,41.1876005,-8.5751029,3,,
1654560339,41.1866341,-8.5751483,4,,
1654560361,41.1867743,-8.5751548,3,,
1654560380,41.187595,-8.5755083,3,,
1654560402,41.1852117,-8.5754886,3,,
1654560442,41.1876772,-8.5748239,3,,
1654560529,41.1830165,-8.5737515,3,,
1654560533,41.1874351,-8.5750893,3,,
1655097326,41.1862955,-8.6600318,3,,
1655115755,41.1902715,-8.6617987,3,,
1655912092,41.2065655,-8.5823696,1,,
1655912094,41.2075818,-8.5809746,3,,
1664450325,41.1578992,-8.6459889,3,,
1664450349,41.1579684,-8.6458876,3,,
1664450373,41.1578897,-8.6455744,3,,
1664450380,41.1574815,-8.6456637,1,,
1664454451,41.1574095,-8.6480467,3,,
1664454455,41.1577765,-8.6473024,1,,
1664454460,41.1577395,-8.6483357,3,,
1668787468,41.1740264,-8.6625297,3,,
1668796418,41.1232491,-8.6450101,3,,
1668824895,41.1914526,-8.6298513,3,,
1668824904,41.1929355,-8.6338043,4,,
1668824906,41.1921548,-8.6317229,3,,
1668824914,41.1920135,-8.6313937,3,,
1670136421,41.1376459,-8.6049008,3,,
1670136423,41.1363363,-8.6049328,3,,
1670345795,41.1326694,-8.6081721,3,,
1670345800,41.1330782,-8.6083805,1,,
1670345803,41.1311417,-8.60818,3,,
1670345804,41.131393,-8.6068143,3,,
1670345809,41.1306411,-8.6065739,3,,
1670345811,41.1303401,-8.6081655,3,,
1670401804,41.1905281,-8.6307394,3,,
1670401805,41.1902947,-8.6319124,3,,
1670401821,41.1930847,-8.630045,3,,
1670401824,41.1933673,-8.629074,3,,
1670401829,41.19279,-8.6289185,3,,
1670401834,41.1934097,-8.6309167,3,,
1670401839,41.1918224,-8.6285642,1,,
1670401841,41.1923642,-8.6297647,3,,
1670401843,41.1940757,-8.6317938,4,,
1670401845,41.192897,-8.6292672,3,,
1670401857,41.1939135,-8.6297121,3,,
1670401861,41.1930091,-8.6297329,3,,
1670426580,41.1836178,-8.6283845,4,,
1670426589,41.1898017,-8.6282063,3,,
1670426599,41.1838408,-8.6295076,3,,
1670426600,41.1911653,-8.6290198,3,,
1670426613,41.1837211,-8.6272027,5,,
1670426614,41.1867003,-8.6282735,3,,
1670426634,41.1877601,-8.6277423,3,,
1670426635,41.1875514,-8.627604,3,,
1670426641,41.1869779,-8.6268223,3,,
1670426652,41.1847123,-8.6292468,3,,
1670426659,41.1857146,-8.6266188,3,,
1670426673,41.1936854,-8.6289772,3,,
1670426677,41.1949811,-8.6285856,3,,
1670426685,41.1943664,-8.6312279,3,,
1670426686,41.195317,-8.6301764,3,,
1670426701,41.1950392,-8.6304668,3,,
1670426717,41.1947792,-8.6338141,3,,
1670426721,41.1966712,-8.6318206,1,,
1670426723,41.1948144,-8.6325716,3,,
1670426724,41.1928253,-8.6311028,3,,
1670512000,41.1914787,-8.6334148,3,,
1670512009,41.1927158,-8.6343218,3,,
1670512016,41.1941757,-8.6356759,3,,
1670512018,41.1943376,-8.6358296,3,,
1670512028,41.1944353,-8.6338341,3,,
1670512033,41.1944481,-8.6342562,2,,
1670512042,41.194664,-8.6362463,3,,
1670512051,41.1952268,-8.6349768,2,,
1670512053,41.1952324,-8.6353793,3,,
1670512062,41.1961501,-8.6357947,3,,
1670512077,41.196768,-8.6361098,3,,
1670512091,41.1978428,-8.6366496,3,,
1670512103,41.1433637,-8.6078073,3,,
1670512108,41.1985361,-8.6367546,3,,
1670512118,41.1991766,-8.6365965,3,,
1670512124,41.1995355,-8.6364902,3,,
1670512127,41.2001369,-8.6362801,3,,
1670531091,41.1960124,-8.6357086,3,,
1670531100,41.1962142,-8.6358261,3,,
1670531104,41.1962532,-8.6353868,3,,
1670531113,41.1969148,-8.6352159,3,,
1670531118,41.1969238,-8.6355323,3,,
1670531127,41.1974908,-8.6358052,3,,
1670531128,41.1975907,-8.6351616,3,,
1670531134,41.1979905,-8.6360636,3,,
1670531136,41.1980441,-8.6358462,3,,
1670531144,41.1981223,-8.6352449,3,,
1670531151,41.1984875,-8.63591,3,,
1670531153,41.1986361,-8.6359678,3,,
1670531158,41.1986947,-8.635391,3,,
1670531163,41.1989527,-8.6353934,3,,
1670531182,41.1990853,-8.6335853,3,,
1670531185,41.1990854,-8.635939,3,,
1670607200,41.1880264,-8.6359115,3,,
1670607234,41.1883096,-8.6347739,1,,
1670607238,41.1886894,-8.6360449,3,,
1670607245,41.1887112,-8.6358424,3,,
1670607247,41.1887536,-8.6354321,1,,
1670607269,41.1891236,-8.6361282,3,,
1670607295,41.1900562,-8.6336358,3,,
1670607300,41.1900552,-8.6358743,4,traffic_signals,
1670607311,41.1901471,-8.6401355,3,,
1670607353,41.1902794,-8.6356559,1,,
1670607396,41.1907305,-8.6394577,4,,
1670607446,41.1914062,-8.638506,3,,
1670607459,41.1917442,-8.6376265,4,,
1670607462,41.1918276,-8.6371194,3,,
1670607530,41.1936494,-8.6361572,3,,
1670607533,41.193748,-8.6360018,3,,
1670607540,41.1938832,-8.636854,1,,
1670607556,41.1939026,-8.6361895,3,,
1670607561,41.1939577,-8.6377662,3,,
1670607565,41.1940005,-8.6386682,3,,
1670607570,41.1940064,-8.6395327,3,,
1670607592,41.194363,-8.6365832,3,,
1670607598,41.1945618,-8.6390473,3,,
1670607632,41.1969786,-8.6387367,3,,
1670607639,41.1970999,-8.6373493,3,,
1670607640,41.1971019,-8.638261,3,,
1670607661,41.1972634,-8.6363637,3,,
1670607669,41.1975876,-8.6384079,3,,
1670607689,41.1981247,-8.6383225,3,,
1670607693,41.1981941,-8.6379024,3,,
1670607699,41.1983016,-8.6374232,3,,
1670607709,41.1983127,-8.6387082,1,,
1670607712,41.1984485,-8.6374687,3,,
1670607716,41.1989393,-8.6376223,2,,
1670607745,41.1995689,-8.6372296,2,,
1674424946,41.1861232,-8.6602638,3,,
1674428788,41.1911379,-8.6572592,3,,
1674428796,41.1877555,-8.660162,4,,
1674428802,41.1868678,-8.660073,3,,
1674975049,41.1882538,-8.703371,3,,
1675107770,41.1490406,-8.6725063,3,crossing,
1676280555,41.1494158,-8.6112234,3,,
1684844050,41.1459444,-8.6136273,3,,
1684844412,41.1471966,-8.6151485,3,,
1684844430,41.1472254,-8.6153354,3,,
1684844453,41.1478651,-8.6145055,4,,
1684844512,41.1482473,-8.6160034,3,,
1684865542,41.1473629,-8.6206422,3,traffic_signals,
1691899540,41.134332,-8.6528359,3,,
1691899542,41.1343593,-8.6521385,3,,
1691899545,41.1345896,-8.652109,3,,
1691899550,41.1342967,-8.6520956,3,,
1691899556,41.1342078,-8.6517026,3,,
1691899557,41.1341138,-8.6523128,3,,
1691899560,41.1340825,-8.6525408,3,,
1691899561,41.1304605,-8.64569,3,,
1691899571,41.1343189,-8.6531564,3,,
1691899582,41.1305351,-8.6463308,3,,
1691899587,41.1340553,-8.6528023,3,,
1693766965,41.148689,-8.6197477,1,,
1696330994,41.2161285,-8.611381,3,,
1696330999,41.2009847,-8.6137402,4,,
1696331008,41.2010822,-8.6135813,3,,
1696370772,41.1829674,-8.5840405,1,,
1696370795,41.1826309,-8.5827409,3,,
1697882388,41.2053979,-8.5835174,1,,
1697922422,41.2182865,-8.5755948,1,,
1702556590,41.2105735,-8.6284047,3,,
1710314923,41.1725924,-8.6664897,3,,
1710315212,41.1755593,-8.666775,3,crossing,
1718570832,41.1558137,-8.6680784,3,,
1718570841,41.1562522,-8.6675164,3,,
1719174164,41.1885268,-8.5932578,3,,
1719174166,41.188627,-8.5934833,3,,
1719174185,41.1891429,-8.5933323,1,,
1719182953,41.1979771,-8.5812483,3,,
1719182954,41.1985846,-8.5815293,1,,
1719331333,41.2050183,-8.5701558,3,mini_roundabout,
1722628459,41.1776541,-8.6307884,1,,
1724256516,41.185222,-8.5889259,3,,
1725588010,41.1608857,-8.6473024,3,,
1725588066,41.16162,-8.6512925,2,,
1725588072,41.1616728,-8.6519957,3,,
1725588077,41.1617126,-8.6518596,2,,
1725588141,41.162641,-8.6569529,4,,
1725588163,41.1633709,-8.6631496,4,,
1725588185,41.1634866,-8.6624275,2,,
1725588187,41.163522,-8.6622347,3,,
1725588193,41.1636412,-8.6629592,5,,
1725588197,41.1636201,-8.6637001,3,,
1725588199,41.1636013,-8.6627165,3,traffic_signals,
1725588226,41.1667156,-8.6389413,4,,
1725588292,41.1676681,-8.6398509,3,,
1725588343,41.1678924,-8.639064,3,,
1725589005,41.1701649,-8.662437,3,,
1725589006,41.1701802,-8.6626456,3,,
1725589010,41.1703587,-8.6625727,3,,
1725589405,41.1737223,-8.6806636,3,,
1725589433,41.1746431,-8.6897631,3,,
1725589541,41.176092,-8.6705171,3,,
1725589743,41.1779349,-8.6630656,4,,
1725590011,41.1792627,-8.6758372,2,,
1725590620,41.1819989,-8.6602724,3,motorway_junction,
1725590733,41.1835587,-8.6613948,3,,
1725590748,41.1838683,-8.6628579,3,,
1725590793,41.1838957,-8.6629985,1,,
1725590853,41.1844877,-8.6637541,1,,
1725590872,41.1847846,-8.6639984,3,motorway_junction,
1725590978,41.1869616,-8.6923144,3,,
1725590989,41.1870564,-8.6919931,3,crossing,
1725591084,41.1875045,-8.6992333,3,,
1725591089,41.1875101,-8.6712607,3,,
1725591129,41.187843,-8.6927509,3,,
1725591156,41.1880576,-8.6984051,3,,
1725591168,41.1881379,-8.6924811,3,,
1725591190,41.1883587,-8.6979595,3,,
1725591270,41.1891196,-8.6968407,3,,
1725591277,41.1891683,-8.6968976,3,,
1725591337,41.1897966,-8.6746516,3,,
1725591343,41.1898568,-8.6747855,3,,
1725591355,41.189957,-8.6748138,3,,
1725591376,41.1900602,-8.6745632,3,,
1725591698,41.193119,-8.6968794,3,,
1725591699,41.1931202,-8.6967121,3,,
1725591705,41.1931953,-8.6969245,3,,
1725591706,41.1932653,-8.6967134,3,,
1725591710,41.1932644,-8.6968813,3,,
1725591903,41.1960588,-8.6966901,3,,
1725591913,41.196264,-8.6832244,1,,
1725591920,41.1963929,-8.683659,1,,
1725591963,41.1970872,-8.6828293,3,,
1725592275,41.2011127,-8.6808362,5,,
1725592276,41.2011424,-8.6594455,3,,
1725592286,41.2013252,-8.6805711,3,,
1725592296,41.2014972,-8.6586391,3,,
1725592300,41.2015422,-8.6809438,3,,
1725592306,41.2016448,-8.6809543,3,,
1725592311,41.2016671,-8.6583634,1,,
1725592335,41.2018304,-8.6800238,4,,
1725592364,41.2020111,-8.6805075,5,,
1725592404,41.2021945,-8.679477,3,,
1725592405,41.202223,-8.6806881,3,,
1725592433,41.2024911,-8.6793493,3,,
1725592454,41.2031221,-8.6790335,3,,
1725592462,41.2033861,-8.6787985,4,,
1725592504,41.2056544,-8.6736819,3,,
1725592509,41.206246,-8.6657043,3,,
1725592511,41.2060712,-8.6725687,4,,
1725592523,41.20801,-8.6652731,3,,
1725592527,41.208253,-8.6517263,3,,
1725592558,41.2094279,-8.6558212,3,,
1725592561,41.2094819,-8.6494942,4,,
1725592566,41.209576,-8.6538438,3,,
1725592567,41.2096106,-8.6558712,3,,
1725592592,41.2110432,-8.6653239,3,,
1725592608,41.2111717,-8.6526977,3,motorway_junction,2
1725592646,41.2120034,-8.6657185,3,,
1725592653,41.2121418,-8.6528284,3,,
1725592669,41.2123416,-8.66586,3,,
1725592697,41.2132259,-8.6413344,1,,
1725592701,41.2133039,-8.6409599,1,,
1725592705,41.2134344,-8.6412344,3,,
1725592779,41.2138793,-8.6415878,3,,
1725592781,41.2138832,-8.643192,3,,
1725592881,41.2145607,-8.6425064,3,,
1725593065,41.2151627,-8.6671501,1,,
1725593090,41.2152472,-8.6660483,3,,
1725619006,41.187266,-8.6851483,3,,
1728071592,41.1885219,-8.5960614,1,turning_circle,
1728071833,41.1893101,-8.6153237,3,,
1728072139,41.1905543,-8.5998513,1,,
